RankMethod,down,ydstogo,yards_gained,first_down_rush,first_down_pass,first_down_penalty,fourth_down_failed,interception,safety,fumble_lost,play_id
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3685
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140
RegularPlay,2.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4646
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3494
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4456
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3894
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431
RegularPlay,2.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472
RegularPlay,2.0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740
RegularPlay,2.0,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4832
RegularPlay,2.0,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505
RegularPlay,2.0,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256
RegularPlay,2.0,4,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133
RegularPlay,2.0,4,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725
RegularPlay,2.0,4,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318
RegularPlay,2.0,4,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058
RegularPlay,2.0,4,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
RegularPlay,2.0,4,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514
RegularPlay,2.0,4,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764
RegularPlay,2.0,4,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479
RegularPlay,2.0,4,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063
RegularPlay,2.0,4,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039
RegularPlay,2.0,4,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988
RegularPlay,2.0,4,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357
RegularPlay,2.0,4,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075
RegularPlay,2.0,4,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031
RegularPlay,2.0,4,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3295
RegularPlay,2.0,4,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669
RegularPlay,2.0,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274
RegularPlay,2.0,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980
RegularPlay,2.0,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299
RegularPlay,2.0,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657
RegularPlay,2.0,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349
RegularPlay,2.0,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222
RegularPlay,2.0,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586
RegularPlay,2.0,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471
RegularPlay,2.0,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597
RegularPlay,2.0,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998
RegularPlay,2.0,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087
RegularPlay,2.0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3871
RegularPlay,2.0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408
RegularPlay,2.0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532
RegularPlay,2.0,25,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552
